,APP_USER_SN,count_province,total_booking
2407,205295.0,2,9
2408,205327.0,2,2
2409,205352.0,2,10
2410,205538.0,2,175
2411,205552.0,2,3
2412,205681.0,2,22
2413,205745.0,2,11
2414,205751.0,2,38
2415,205778.0,2,2
2416,205817.0,2,21
2417,205870.0,2,57
2418,205931.0,2,3
2419,205959.0,2,19
2420,206016.0,2,5
2421,206040.0,2,3
2422,206280.0,2,12
2423,206329.0,2,6
2424,206495.0,2,12
2425,206549.0,2,13
2426,206566.0,2,4
2427,206570.0,2,4
2428,206640.0,2,11
2429,206754.0,2,6
2430,206758.0,2,10
2431,206819.0,2,3
2432,206877.0,2,32
2433,207020.0,2,4
2434,207160.0,2,2
2435,207223.0,2,24
2436,207224.0,2,10
2437,207289.0,2,4
2438,207309.0,2,11
2439,207311.0,2,7
2440,207352.0,2,2
2441,207388.0,2,6
2442,207541.0,2,4
2443,207630.0,2,3
2444,207741.0,2,3
2445,207810.0,2,25
2446,207827.0,2,4
2447,207911.0,2,5
2448,208013.0,2,5
2449,208028.0,2,3
2450,208060.0,2,7
2451,208214.0,2,3
2452,208283.0,2,13
2453,208525.0,2,12
2454,208544.0,2,17
2455,208603.0,2,34
2456,208797.0,2,17
2457,208810.0,2,8
2458,208830.0,2,2
2459,208888.0,2,10
2460,208894.0,2,2
2461,209003.0,2,39
2462,209054.0,2,13
2463,209102.0,2,3
2464,209141.0,2,2
2465,209307.0,2,23
2466,209431.0,2,2
2467,209455.0,2,8
2468,209457.0,2,5
2469,209494.0,2,5
2470,209662.0,2,5
2471,209849.0,2,4
2472,209913.0,2,6
2473,209951.0,2,4
2474,210075.0,2,12
2475,210228.0,2,24
2476,210256.0,2,7
2477,210278.0,2,6
2478,210450.0,2,11
2479,210651.0,2,3
2480,210715.0,2,8
2481,210717.0,2,25
2482,210771.0,2,3
2483,210845.0,2,15
2484,210901.0,2,16
2485,210959.0,2,5
2486,210994.0,2,2
2487,211080.0,2,20
2488,211182.0,2,9
2489,211251.0,2,21
2490,211302.0,2,7
2491,211328.0,2,2
2492,211469.0,2,2
2493,211470.0,2,15
2494,211532.0,2,5
2495,211616.0,2,4
2496,211632.0,2,9
2497,211647.0,2,5
2498,211700.0,2,5
2499,211789.0,2,2
2500,211802.0,2,5
2501,211878.0,2,18
2502,212177.0,2,20
2503,212492.0,2,7
2504,212523.0,2,7
2505,212548.0,2,6
2506,212592.0,2,68
2507,212647.0,2,5
2508,212652.0,2,2
2509,212665.0,2,2
2510,212721.0,2,19
2511,212808.0,2,2
2512,212935.0,2,3
2513,212980.0,2,10
2514,213010.0,2,2
2515,213096.0,2,13
2516,213350.0,2,6
2517,213569.0,2,4
2518,213821.0,2,4
2519,214063.0,2,2
2520,214223.0,2,3
2521,214289.0,2,5
2522,214362.0,2,4
2523,214593.0,2,2
2524,214643.0,2,2
2525,214672.0,2,2
2526,214727.0,2,12
2527,214971.0,2,5
2528,215122.0,2,3
2529,215153.0,2,28
2530,215245.0,2,31
2531,215334.0,2,6
2532,215626.0,2,3
2533,215642.0,2,3
2534,215709.0,2,6
2535,215773.0,2,8
2536,215801.0,2,9
2537,215847.0,2,7
2538,215866.0,2,2
2539,215919.0,2,4
2540,215946.0,2,35
2541,215952.0,2,13
2542,215959.0,2,3
2543,216310.0,2,6
2544,216461.0,2,33
2545,216555.0,2,12
2546,216588.0,2,2
2547,216597.0,2,2
2548,216734.0,2,4
2549,216738.0,2,5
2550,216960.0,2,3
2551,217092.0,2,16
2552,217348.0,2,2
2553,217357.0,2,51
2554,217373.0,2,3
2555,217384.0,2,7
2556,217400.0,2,16
2557,217431.0,2,2
2558,217538.0,2,3
2559,217660.0,2,19
2560,217666.0,2,13
2561,217714.0,2,3
2562,217897.0,2,3
2563,218396.0,2,13
2564,218402.0,2,8
2565,218433.0,2,4
2566,218440.0,2,15
2567,218519.0,2,11
2568,218563.0,2,6
2569,218620.0,2,4
2570,218648.0,2,33
2571,218659.0,2,3
2572,218692.0,2,5
2573,218719.0,2,6
2574,218731.0,2,25
2575,219028.0,2,2
2576,219195.0,2,14
2577,219358.0,2,17
2578,219406.0,2,36
2579,220042.0,2,19
2580,220147.0,2,7
2581,220348.0,2,3
2582,220372.0,2,16
2583,220567.0,2,27
2584,220580.0,2,40
2585,220727.0,2,18
2586,220739.0,2,10
2587,220870.0,2,15
2588,220931.0,2,3
2589,221176.0,2,7
2590,221182.0,2,8
2591,221203.0,2,2
2592,221380.0,2,10
2593,221996.0,2,11
2594,222000.0,2,22
2595,222077.0,2,47
2596,222082.0,2,2
2597,222118.0,2,10
2598,222537.0,2,10
2599,222755.0,2,9
2600,222798.0,2,36
2601,223158.0,2,10
2602,223182.0,2,6
2603,223203.0,2,35
2604,223264.0,2,5
2605,223276.0,2,2
2606,223284.0,2,7
2607,223379.0,2,9
2608,223397.0,2,7
2609,223550.0,2,13
2610,224255.0,2,10
2611,224303.0,2,7
2612,224333.0,2,5
2613,224624.0,2,2
2614,224784.0,2,4
2615,224897.0,2,7
2616,225074.0,2,3
2617,225128.0,2,6
2618,225244.0,2,2
2619,225460.0,2,10
2620,225469.0,2,8
2621,225499.0,2,23
2622,225512.0,2,4
2623,225664.0,2,25
2624,225744.0,2,10
2625,225846.0,2,16
2626,226460.0,2,2
2627,226497.0,2,2
2628,226511.0,2,15
2629,226521.0,2,13
2630,226617.0,2,3
2631,226676.0,2,9
2632,226723.0,2,10
2633,226726.0,2,10
2634,226737.0,2,17
2635,226760.0,2,6
2636,227092.0,2,9
2637,227141.0,2,21
2638,227220.0,2,7
2639,227349.0,2,20
2640,227369.0,2,3
2641,227421.0,2,2
2642,227760.0,2,6
2643,228033.0,2,2
2644,228090.0,2,16
2645,228197.0,2,7
2646,228341.0,2,22
2647,228390.0,2,4
2648,228548.0,2,8
2649,228734.0,2,11
2650,228933.0,2,2
2651,229089.0,2,3
2652,229106.0,2,6
2653,229264.0,2,7
2654,229392.0,2,2
2655,229409.0,2,9
2656,229421.0,2,4
2657,229464.0,2,14
2658,229493.0,2,7
2659,229562.0,2,6
2660,230315.0,2,10
2661,230324.0,2,8
2662,230416.0,2,2
2663,230433.0,2,7
2664,230437.0,2,22
2665,230604.0,2,29
2666,230742.0,2,3
2667,230758.0,2,6
2668,230968.0,2,19
2669,231056.0,2,2
2670,231107.0,2,2
2671,231294.0,2,5
2672,231728.0,2,4
2673,231777.0,2,5
2674,231955.0,2,12
2675,231985.0,2,17
2676,232002.0,2,2
2677,232155.0,2,6
2678,232628.0,2,4
2679,233229.0,2,5
2680,233704.0,2,14
2681,234059.0,2,3
2682,234108.0,2,32
2683,234155.0,2,27
2684,234199.0,2,2
2685,234267.0,2,2
2686,234294.0,2,10
2687,234446.0,2,6
2688,234461.0,2,10
2689,234469.0,2,5
2690,235003.0,2,11
2691,235227.0,2,4
2692,235289.0,2,2
2693,235330.0,2,5
2694,235394.0,2,28
2695,235399.0,2,3
2696,235414.0,2,5
2697,236040.0,2,2
2698,236140.0,2,2
2699,236211.0,2,17
2700,236258.0,2,7
2701,236577.0,2,2
2702,236642.0,2,24
2703,236689.0,2,11
2704,236696.0,2,2
2705,236730.0,2,3
2706,236791.0,2,9
2707,236841.0,2,9
2708,236865.0,2,17
2709,237262.0,2,10
2710,238536.0,2,2
2711,239104.0,2,4
2712,239169.0,2,8
2713,240005.0,2,2
2714,240341.0,2,11
2715,240371.0,2,5
2716,242252.0,2,10
2717,242602.0,2,12
2718,242641.0,2,13
2719,242656.0,2,2
2720,242899.0,2,22
2721,243608.0,2,20
2722,243627.0,2,4
2723,244573.0,2,8
2724,245129.0,2,7
2725,245186.0,2,24
2726,248650.0,2,3
2727,248737.0,2,2
2728,249134.0,2,16
2729,249395.0,2,28
2730,249455.0,2,4
2731,249485.0,2,6
2732,249491.0,2,10
2733,249546.0,2,5
2734,249577.0,2,2
2735,249582.0,2,2
2736,249613.0,2,8
2737,251619.0,2,3
2738,251968.0,2,4
2739,251972.0,2,4
2740,252284.0,2,6
2741,252427.0,2,2
2742,252986.0,2,8
2743,253012.0,2,21
2744,253054.0,2,7
2745,253090.0,2,12
2746,253163.0,2,13
2747,256055.0,2,12
2748,256278.0,2,3
2749,257065.0,2,18
2750,257099.0,2,11
2751,257106.0,2,36
2752,257149.0,2,2
2753,257525.0,2,12
2754,257530.0,2,6
2755,257606.0,2,9
2756,257815.0,2,12
2757,257826.0,2,5
2758,257881.0,2,2
2759,258009.0,2,7
2760,258402.0,2,31
2761,258511.0,2,3
2762,258646.0,2,13
2763,258748.0,2,2
2764,258922.0,2,12
2765,259238.0,2,3
2766,259338.0,2,3
2767,259365.0,2,4
2768,259374.0,2,20
2769,261189.0,2,2
2770,261192.0,2,9
2771,262128.0,2,3
2772,263191.0,2,25
2773,263817.0,2,5
2774,263897.0,2,16
2775,264902.0,2,13
2776,264942.0,2,3
2777,265413.0,2,12
2778,266398.0,2,2
2779,266714.0,2,10
2780,266730.0,2,2
2781,267256.0,2,3
2782,267447.0,2,5
2783,267727.0,2,2
2784,267745.0,2,14
2785,267895.0,2,2
2786,267914.0,2,9
2787,267979.0,2,6
2788,268303.0,2,2
2789,268395.0,2,6
2790,268527.0,2,2
2791,268617.0,2,6
2792,268793.0,2,3
2793,268822.0,2,14
2794,268934.0,2,4
2795,269099.0,2,13
2796,269402.0,2,4
2797,269512.0,2,3
2798,269558.0,2,3
2799,269586.0,2,9
2800,269600.0,2,5
2801,269931.0,2,6
2802,270583.0,2,16
2803,270924.0,2,2
2804,271098.0,2,4
2805,271306.0,2,9
2806,271381.0,2,4
2807,272038.0,2,2
2808,272224.0,2,4
2809,272728.0,2,2
2810,273587.0,2,50
2811,273743.0,2,19
2812,273757.0,2,20
2813,273769.0,2,2
2814,274005.0,2,5
2815,274042.0,2,5
2816,274160.0,2,8
2817,274228.0,2,14
2818,274343.0,2,3
2819,275233.0,2,7
2820,275637.0,2,3
2821,276504.0,2,2
2822,276879.0,2,3
2823,276950.0,2,2
2824,276993.0,2,4
2825,277068.0,2,7
2826,277439.0,2,3
2827,277793.0,2,2
2828,277996.0,2,6
2829,278023.0,2,71
2830,278153.0,2,6
2831,278158.0,2,3
2832,278185.0,2,5
2833,278229.0,2,6
2834,278247.0,2,2
2835,278464.0,2,13
2836,278557.0,2,3
2837,278566.0,2,29
2838,279156.0,2,4
2839,279474.0,2,7
2840,279524.0,2,19
2841,279557.0,2,40
2842,279926.0,2,8
2843,280241.0,2,3
2844,280742.0,2,28
2845,280761.0,2,19
2846,280953.0,2,2
2847,280957.0,2,3
2848,281016.0,2,10
2849,281452.0,2,3
2850,281974.0,2,18
2851,282410.0,2,6
2852,282568.0,2,2
2853,283345.0,2,13
2854,283371.0,2,8
2855,284176.0,2,4
2856,284194.0,2,4
2857,284292.0,2,3
2858,284390.0,2,17
2859,284422.0,2,10
2860,284460.0,2,28
2861,284487.0,2,4
2862,284532.0,2,11
2863,284892.0,2,2
2864,285092.0,2,10
2865,285104.0,2,8
2866,285176.0,2,5
2867,285184.0,2,112
2868,285299.0,2,10
2869,285323.0,2,3
2870,285372.0,2,2
2871,285399.0,2,6
2872,285524.0,2,2
2873,285555.0,2,13
2874,285609.0,2,3
2875,285618.0,2,2
2876,285641.0,2,3
2877,285651.0,2,36
2878,286202.0,2,26
2879,286251.0,2,11
2880,286422.0,2,7
2881,286441.0,2,2
2882,286450.0,2,3
2883,286849.0,2,20
2884,287139.0,2,2
2885,287153.0,2,2
2886,287200.0,2,4
2887,287301.0,2,2
2888,287335.0,2,5
2889,287375.0,2,3
2890,287398.0,2,16
2891,287436.0,2,5
2892,288004.0,2,12
2893,288059.0,2,3
2894,288222.0,2,72
2895,288370.0,2,2
2896,288422.0,2,3
2897,288602.0,2,6
2898,288810.0,2,9
2899,289074.0,2,3
2900,289199.0,2,7
2901,289243.0,2,14
2902,289257.0,2,7
2903,289289.0,2,9
2904,289316.0,2,3
2905,289928.0,2,2
2906,290017.0,2,9
2907,290068.0,2,6
2908,290082.0,2,9
2909,290740.0,2,15
2910,290747.0,2,8
2911,290760.0,2,4
2912,290831.0,2,12
2913,290884.0,2,2
2914,290889.0,2,2
2915,290902.0,2,23
2916,290957.0,2,7
2917,291081.0,2,22
2918,291417.0,2,15
2919,291648.0,2,4
2920,291704.0,2,3
2921,291812.0,2,13
2922,292231.0,2,5
2923,292247.0,2,12
2924,292260.0,2,10
2925,292279.0,2,8
2926,292327.0,2,11
2927,292371.0,2,7
2928,292861.0,2,4
2929,292912.0,2,2
2930,293076.0,2,5
2931,293638.0,2,3
2932,293662.0,2,29
2933,293770.0,2,15
2934,293782.0,2,10
2935,293799.0,2,52
2936,293834.0,2,19
2937,293851.0,2,2
2938,293970.0,2,11
2939,294425.0,2,4
2940,294746.0,2,4
2941,294964.0,2,4
2942,295093.0,2,4
2943,295506.0,2,2
2944,295524.0,2,6
2945,295582.0,2,9
2946,295742.0,2,13
2947,295752.0,2,3
2948,295863.0,2,4
2949,296120.0,2,4
2950,296174.0,2,9
2951,296187.0,2,8
2952,296197.0,2,5
2953,296210.0,2,12
2954,296413.0,2,8
2955,296421.0,2,5
2956,296828.0,2,2
2957,296918.0,2,2
2958,296943.0,2,3
2959,296974.0,2,3
2960,297038.0,2,18
2961,297051.0,2,3
2962,297061.0,2,17
2963,297105.0,2,9
2964,297169.0,2,2
2965,297470.0,2,2
2966,297562.0,2,4
2967,297756.0,2,7
2968,297938.0,2,4
2969,298115.0,2,25
2970,298208.0,2,3
2971,298395.0,2,5
2972,298440.0,2,3
2973,298762.0,2,7
2974,298936.0,2,4
2975,299347.0,2,3
2976,299530.0,2,5
2977,299533.0,2,4
2978,299763.0,2,2
2979,299836.0,2,2
2980,299850.0,2,10
2981,299880.0,2,3
2982,299928.0,2,3
2983,299958.0,2,5
2984,300181.0,2,24
2985,300205.0,2,6
2986,300236.0,2,4
2987,300366.0,2,18
2988,300391.0,2,5
2989,300475.0,2,9
2990,300483.0,2,9
2991,301019.0,2,14
2992,301052.0,2,9
2993,301071.0,2,29
2994,301105.0,2,2
2995,301227.0,2,3
2996,301336.0,2,6
2997,301486.0,2,2
2998,301520.0,2,3
2999,301540.0,2,4
3000,301565.0,2,4
3001,301697.0,2,28
3002,301776.0,2,2
3003,301857.0,2,7
3004,301911.0,2,17
3005,302259.0,2,24
3006,302402.0,2,4
3007,302506.0,2,4
3008,302590.0,2,10
3009,302596.0,2,9
3010,302628.0,2,2
3011,302667.0,2,5
3012,302678.0,2,13
3013,302695.0,2,52
3014,302779.0,2,9
3015,302790.0,2,3
3016,302831.0,2,9
3017,302970.0,2,2
3018,303045.0,2,2
3019,303297.0,2,12
3020,303303.0,2,11
3021,303304.0,2,4
3022,303359.0,2,3
3023,303445.0,2,20
3024,303496.0,2,5
3025,303572.0,2,2
3026,303612.0,2,3
3027,303638.0,2,8
3028,303756.0,2,4
3029,303893.0,2,2
3030,304072.0,2,6
3031,304154.0,2,6
3032,304239.0,2,2
3033,304252.0,2,6
3034,304313.0,2,23
3035,304358.0,2,3
3036,304616.0,2,8
3037,304782.0,2,4
3038,305001.0,2,2
3039,305112.0,2,15
3040,305141.0,2,2
3041,305242.0,2,21
3042,305249.0,2,4
3043,305315.0,2,32
3044,305434.0,2,3
3045,305466.0,2,4
3046,305497.0,2,2
3047,305518.0,2,4
3048,305567.0,2,10
3049,305577.0,2,3
3050,305611.0,2,8
3051,305699.0,2,2
3052,305704.0,2,6
3053,306050.0,2,5
3054,306204.0,2,4
3055,306225.0,2,2
3056,306418.0,2,2
3057,306556.0,2,5
3058,306763.0,2,5
3059,306768.0,2,5
3060,306919.0,2,9
3061,306968.0,2,4
3062,307201.0,2,11
3063,307223.0,2,2
3064,307588.0,2,11
3065,307694.0,2,3
3066,307768.0,2,7
3067,307819.0,2,5
3068,308137.0,2,18
3069,308225.0,2,5
3070,308227.0,2,11
3071,308235.0,2,17
3072,308278.0,2,13
3073,308337.0,2,7
3074,308861.0,2,26
3075,308938.0,2,5
3076,309088.0,2,10
3077,309131.0,2,8
3078,309138.0,2,4
3079,309150.0,2,4
3080,309177.0,2,12
3081,309751.0,2,3
3082,309794.0,2,2
3083,309833.0,2,14
3084,309863.0,2,6
3085,310041.0,2,9
3086,310126.0,2,4
3087,310788.0,2,5
3088,310870.0,2,2
3089,310933.0,2,5
3090,311171.0,2,14
3091,311201.0,2,17
3092,311859.0,2,17
3093,311881.0,2,3
3094,311891.0,2,2
3095,311895.0,2,6
3096,311904.0,2,3
3097,311962.0,2,4
3098,312015.0,2,10
3099,312238.0,2,4
3100,312239.0,2,8
3101,312246.0,2,9
3102,312269.0,2,6
3103,312307.0,2,6
3104,312438.0,2,4
3105,312528.0,2,3
3106,312797.0,2,3
3107,313147.0,2,22
3108,313172.0,2,3
3109,313221.0,2,4
3110,313280.0,2,24
3111,313327.0,2,2
3112,313334.0,2,5
3113,313350.0,2,7
3114,313379.0,2,3
3115,313431.0,2,16
3116,313445.0,2,4
3117,313548.0,2,2
3118,313591.0,2,9
3119,313674.0,2,5
3120,313680.0,2,15
3121,313720.0,2,2
3122,313853.0,2,4
3123,313970.0,2,3
3124,313999.0,2,14
3125,314058.0,2,4
3126,314065.0,2,6
3127,314151.0,2,9
3128,314220.0,2,3
3129,314376.0,2,7
3130,314673.0,2,3
3131,314845.0,2,11
3132,315594.0,2,15
3133,315672.0,2,21
3134,315696.0,2,3
3135,315843.0,2,9
3136,315917.0,2,9
3137,315930.0,2,2
3138,316245.0,2,6
3139,316435.0,2,12
3140,316440.0,2,5
3141,316464.0,2,2
3142,316558.0,2,2
3143,316883.0,2,2
3144,317369.0,2,2
3145,317577.0,2,2
3146,317594.0,2,7
3147,318039.0,2,4
3148,318588.0,2,23
3149,318898.0,2,66
3150,318924.0,2,8
3151,319028.0,2,8
3152,319243.0,2,5
3153,319814.0,2,6
3154,320138.0,2,9
3155,320168.0,2,3
3156,320266.0,2,3
3157,320348.0,2,2
3158,320469.0,2,3
3159,320529.0,2,5
3160,320639.0,2,4
3161,320643.0,2,7
3162,321042.0,2,5
3163,321083.0,2,12
3164,321553.0,2,5
3165,321624.0,2,13
3166,321713.0,2,12
3167,321814.0,2,2
3168,321854.0,2,5
3169,321899.0,2,2
3170,322026.0,2,16
3171,322256.0,2,3
3172,322310.0,2,4
3173,322331.0,2,5
3174,322665.0,2,12
3175,323067.0,2,16
3176,323085.0,2,7
3177,323093.0,2,36
3178,323272.0,2,14
3179,323281.0,2,3
3180,323372.0,2,29
3181,323395.0,2,2
3182,323538.0,2,2
3183,323751.0,2,4
3184,324011.0,2,7
3185,324016.0,2,3
3186,324525.0,2,3
3187,324582.0,2,6
3188,324638.0,2,5
3189,324802.0,2,2
3190,324815.0,2,6
3191,324878.0,2,13
3192,324905.0,2,9
3193,324954.0,2,14
3194,325016.0,2,18
3195,325063.0,2,2
3196,325531.0,2,4
3197,325610.0,2,6
3198,326016.0,2,6
3199,326268.0,2,4
3200,326283.0,2,7
3201,326285.0,2,2
3202,326488.0,2,4
3203,326568.0,2,5
3204,326893.0,2,9
3205,326907.0,2,3
3206,327337.0,2,2
3207,327396.0,2,3
3208,327437.0,2,3
3209,327448.0,2,5
3210,327666.0,2,2
3211,327766.0,2,20
3212,327785.0,2,2
3213,327800.0,2,10
3214,327848.0,2,3
3215,327878.0,2,3
3216,327960.0,2,15
3217,328803.0,2,7
3218,328874.0,2,7
3219,328936.0,2,8
3220,328959.0,2,4
3221,329218.0,2,12
3222,329219.0,2,3
3223,329504.0,2,7
3224,330255.0,2,3
3225,330295.0,2,2
3226,330331.0,2,7
3227,330637.0,2,2
3228,330682.0,2,5
3229,330756.0,2,4
3230,330971.0,2,14
3231,331114.0,2,4
3232,331147.0,2,3
3233,331148.0,2,10
3234,331449.0,2,13
3235,331852.0,2,7
3236,332599.0,2,2
3237,332646.0,2,15
3238,332735.0,2,36
3239,332822.0,2,13
3240,332947.0,2,2
3241,333096.0,2,17
3242,333214.0,2,2
3243,333456.0,2,2
3244,333867.0,2,4
3245,334126.0,2,7
3246,334334.0,2,12
3247,334384.0,2,10
3248,334603.0,2,2
3249,334616.0,2,4
3250,335138.0,2,12
3251,335520.0,2,6
3252,335752.0,2,2
3253,335921.0,2,11
3254,335961.0,2,3
3255,336013.0,2,21
3256,336489.0,2,3
3257,336695.0,2,20
3258,336979.0,2,20
3259,337021.0,2,3
3260,337047.0,2,6
3261,337101.0,2,2
3262,337195.0,2,6
3263,337234.0,2,2
3264,338008.0,2,2
3265,338206.0,2,6
3266,338301.0,2,2
3267,338485.0,2,21
3268,338913.0,2,2
3269,338950.0,2,2
3270,339157.0,2,6
3271,339184.0,2,6
3272,339241.0,2,4
3273,339274.0,2,8
3274,339287.0,2,5
3275,339621.0,2,7
3276,339705.0,2,4
3277,339793.0,2,5
3278,339987.0,2,4
3279,339995.0,2,6
3280,340113.0,2,6
3281,340153.0,2,3
3282,340361.0,2,14
3283,340379.0,2,20
3284,340461.0,2,20
3285,340600.0,2,8
3286,340624.0,2,3
3287,340705.0,2,3
3288,340733.0,2,13
3289,340751.0,2,3
3290,340803.0,2,17
3291,340962.0,2,4
3292,341100.0,2,3
3293,341123.0,2,5
3294,341139.0,2,9
3295,341179.0,2,6
3296,341235.0,2,12
3297,341307.0,2,11
3298,341412.0,2,3
3299,341779.0,2,13
3300,341830.0,2,8
3301,341946.0,2,28
3302,341950.0,2,2
3303,342020.0,2,6
3304,342165.0,2,17
3305,342173.0,2,3
3306,342223.0,2,2
3307,342243.0,2,4
3308,342271.0,2,2
3309,342353.0,2,2
3310,342369.0,2,20
3311,342435.0,2,4
3312,342497.0,2,3
3313,342739.0,2,2
3314,342801.0,2,7
3315,342817.0,2,7
3316,342826.0,2,9
3317,342861.0,2,5
3318,342918.0,2,31
3319,342968.0,2,5
3320,342997.0,2,3
3321,343238.0,2,2
3322,343288.0,2,32
3323,343302.0,2,7
3324,343308.0,2,2
3325,343379.0,2,4
3326,343392.0,2,3
3327,343458.0,2,10
3328,343536.0,2,6
3329,343822.0,2,4
3330,344102.0,2,9
3331,344144.0,2,2
3332,344241.0,2,7
3333,344317.0,2,9
3334,344490.0,2,3
3335,344649.0,2,7
3336,344890.0,2,3
3337,345323.0,2,11
3338,345397.0,2,14
3339,345571.0,2,56
3340,345625.0,2,9
3341,345636.0,2,6
3342,345776.0,2,40
3343,345840.0,2,10
3344,345946.0,2,28
3345,346047.0,2,14
3346,346374.0,2,2
3347,346405.0,2,5
3348,346582.0,2,5
3349,346798.0,2,2
3350,346946.0,2,2
3351,346983.0,2,3
3352,347671.0,2,47
3353,347775.0,2,2
3354,348236.0,2,2
3355,348775.0,2,20
3356,348991.0,2,21
3357,349249.0,2,6
3358,349351.0,2,2
3359,349589.0,2,5
3360,349636.0,2,3
3361,349709.0,2,8
3362,349761.0,2,12
3363,349796.0,2,2
3364,349809.0,2,6
3365,349821.0,2,2
3366,349872.0,2,45
3367,349986.0,2,6
3368,350020.0,2,6
3369,350050.0,2,3
3370,350062.0,2,2
3371,350086.0,2,12
3372,350143.0,2,2
3373,350221.0,2,11
3374,350289.0,2,8
3375,350295.0,2,2
3376,350370.0,2,3
3377,350639.0,2,8
3378,350774.0,2,20
3379,351090.0,2,2
3380,351349.0,2,6
3381,351411.0,2,3
3382,351419.0,2,3
3383,351599.0,2,4
3384,351678.0,2,4
3385,351873.0,2,3
3386,352103.0,2,2
3387,352141.0,2,10
3388,352169.0,2,4
3389,352397.0,2,3
3390,352510.0,2,3
3391,353149.0,2,2
3392,353170.0,2,10
3393,353344.0,2,2
3394,353436.0,2,6
3395,353529.0,2,2
3396,353834.0,2,5
3397,354181.0,2,7
3398,354288.0,2,2
3399,354306.0,2,11
3400,354350.0,2,7
3401,354369.0,2,2
3402,354534.0,2,3
3403,354726.0,2,14
3404,354807.0,2,3
3405,354857.0,2,7
3406,356054.0,2,6
3407,356324.0,2,12
3408,356406.0,2,4
3409,356508.0,2,2
3410,356861.0,2,3
3411,356986.0,2,2
3412,357018.0,2,14
3413,357079.0,2,3
3414,357288.0,2,6
3415,357323.0,2,10
3416,357421.0,2,3
3417,357445.0,2,2
3418,357451.0,2,2
3419,357570.0,2,3
3420,357694.0,2,5
3421,357720.0,2,5
3422,357724.0,2,12
3423,357855.0,2,2
3424,357869.0,2,2
3425,358063.0,2,4
3426,358095.0,2,7
3427,358100.0,2,4
3428,358214.0,2,2
3429,358292.0,2,14
3430,358333.0,2,4
3431,358434.0,2,4
3432,358503.0,2,2
3433,358644.0,2,6
3434,358697.0,2,2
3435,358929.0,2,10
3436,358995.0,2,4
3437,359011.0,2,3
3438,359033.0,2,12
3439,359074.0,2,6
3440,359204.0,2,4
3441,359454.0,2,15
3442,359521.0,2,33
3443,359567.0,2,2
3444,359931.0,2,7
3445,360466.0,2,2
3446,360634.0,2,2
3447,360675.0,2,3
3448,361030.0,2,4
3449,361124.0,2,2
3450,361629.0,2,3
3451,361742.0,2,2
3452,362207.0,2,18
3453,362208.0,2,2
3454,362579.0,2,3
3455,362766.0,2,2
3456,362860.0,2,9
3457,363010.0,2,6
3458,363192.0,2,4
3459,363273.0,2,3
3460,363567.0,2,3
3461,363687.0,2,2
3462,363805.0,2,5
3463,363885.0,2,8
3464,364061.0,2,16
3465,364169.0,2,4
3466,364247.0,2,6
3467,364521.0,2,2
3468,364621.0,2,16
3469,364941.0,2,8
3470,365090.0,2,2
3471,365210.0,2,2
3472,365446.0,2,3
3473,365474.0,2,12
3474,365596.0,2,2
3475,365666.0,2,16
3476,365708.0,2,2
3477,365773.0,2,2
3478,365903.0,2,4
3479,366245.0,2,2
3480,366300.0,2,7
3481,366424.0,2,25
3482,366592.0,2,2
3483,366691.0,2,19
3484,366823.0,2,3
3485,367001.0,2,10
3486,367090.0,2,9
3487,367209.0,2,4
3488,367317.0,2,10
3489,367436.0,2,2
3490,367702.0,2,3
3491,367851.0,2,2
3492,367853.0,2,2
3493,367979.0,2,21
3494,367986.0,2,3
3495,368405.0,2,7
3496,368592.0,2,2
3497,368623.0,2,4
3498,368640.0,2,5
3499,368657.0,2,3
3500,368727.0,2,2
3501,368774.0,2,3
3502,368812.0,2,2
3503,368910.0,2,2
3504,368926.0,2,31
3505,368955.0,2,2
3506,369045.0,2,3
3507,369052.0,2,6
3508,369210.0,2,7
3509,369435.0,2,13
3510,369627.0,2,21
3511,369800.0,2,8
3512,369913.0,2,2
3513,370019.0,2,9
3514,370275.0,2,9
3515,370723.0,2,10
3516,370797.0,2,3
3517,370911.0,2,2
3518,371031.0,2,7
3519,371126.0,2,4
3520,371990.0,2,5
3521,372024.0,2,8
3522,372134.0,2,11
3523,372139.0,2,2
3524,372490.0,2,4
3525,372503.0,2,15
3526,372507.0,2,2
3527,372742.0,2,2
3528,372851.0,2,3
3529,372960.0,2,2
3530,373385.0,2,2
3531,373399.0,2,21
3532,373408.0,2,2
3533,373619.0,2,2
3534,373623.0,2,8
3535,373691.0,2,5
3536,373725.0,2,2
3537,373817.0,2,2
3538,374019.0,2,13
3539,374454.0,2,2
3540,374622.0,2,7
3541,375123.0,2,22
3542,375298.0,2,2
3543,375410.0,2,2
3544,375425.0,2,22
3545,375441.0,2,14
3546,375585.0,2,2
3547,375608.0,2,2
3548,375725.0,2,4
3549,376346.0,2,2
3550,376597.0,2,24
3551,376615.0,2,3
3552,376624.0,2,9
3553,376692.0,2,4
3554,376716.0,2,15
3555,376734.0,2,3
3556,377439.0,2,23
3557,377597.0,2,11
3558,377614.0,2,6
3559,377645.0,2,2
3560,377745.0,2,2
3561,377794.0,2,4
3562,377986.0,2,2
3563,378063.0,2,4
3564,378290.0,2,13
3565,378358.0,2,3
3566,378462.0,2,3
3567,378526.0,2,5
3568,378591.0,2,3
3569,378707.0,2,3
3570,378976.0,2,3
3571,378999.0,2,10
